reviews_item_id,helpful,recommend,user_id,user_url,reviews_date,sentiment_analysis,release_anio
730,2 of 2 people (100%) found this review helpful,True,PixieFeet,http://steamcommunity.com/id/PixieFeet,2014-03-12,2,2012
730,No ratings yet,True,javancat,http://steamcommunity.com/id/javancat,2014-07-13,2,2012
730,0 of 1 people (0%) found this review helpful,False,76561198081189872,http://steamcommunity.com/profiles/76561198081189872,2015-07-03,1,2012
730,No ratings yet,True,mkryu,http://steamcommunity.com/id/mkryu,2014-06-12,1,2012
730,0 of 2 people (0%) found this review helpful,True,pelese,http://steamcommunity.com/id/pelese,2013-12-12,1,2012
730,No ratings yet,True,76561198081388398,http://steamcommunity.com/profiles/76561198081388398,2015-06-03,0,2012
730,No ratings yet,True,luiz_andrade,http://steamcommunity.com/id/luiz_andrade,2015-07-02,1,2012
730,0 of 1 people (0%) found this review helpful,True,76561198081460850,http://steamcommunity.com/profiles/76561198081460850,2013-12-31,1,2012
730,3 of 4 people (75%) found this review helpful,True,trolololololololololohehelolol,http://steamcommunity.com/id/trolololololololololohehelolol,2014-01-17,1,2012
730,1 of 1 people (100%) found this review helpful,True,babydavestation,http://steamcommunity.com/id/babydavestation,2014-08-17,1,2012
730,1 of 1 people (100%) found this review helpful,True,didlnwzaa,http://steamcommunity.com/id/didlnwzaa,2015-08-01,1,2012
730,1 of 1 people (100%) found this review helpful,True,TheSuchWow,http://steamcommunity.com/id/TheSuchWow,2014-12-23,0,2012
730,1 of 1 people (100%) found this review helpful,True,mushymush,http://steamcommunity.com/id/mushymush,2015-04-27,2,2012
730,No ratings yet,True,76561198082459978,http://steamcommunity.com/profiles/76561198082459978,2015-10-11,1,2012
730,1 of 1 people (100%) found this review helpful,True,Sttea,http://steamcommunity.com/id/Sttea,2014-01-12,1,2012
730,No ratings yet,True,76561198082843743,http://steamcommunity.com/profiles/76561198082843743,2015-08-22,1,2012
730,1 of 1 people (100%) found this review helpful,True,whydafaqareyoustalkingme,http://steamcommunity.com/id/whydafaqareyoustalkingme,2015-10-07,1,2012
730,0 of 1 people (0%) found this review helpful,True,DooViiee,http://steamcommunity.com/id/DooViiee,2015-01-11,2,2012
730,0 of 1 people (0%) found this review helpful,True,76561198083323060,http://steamcommunity.com/profiles/76561198083323060,2015-03-30,1,2012
730,No ratings yet,True,vlitx,http://steamcommunity.com/id/vlitx,2014-04-19,1,2012
730,0 of 1 people (0%) found this review helpful,True,76561198083674299,http://steamcommunity.com/profiles/76561198083674299,2013-05-17,1,2012
730,1 of 1 people (100%) found this review helpful,True,jarlow,http://steamcommunity.com/id/jarlow,2014-08-10,2,2012
730,0 of 1 people (0%) found this review helpful,False,inorisanbaka,http://steamcommunity.com/id/inorisanbaka,2014-05-02,0,2012
730,No ratings yet,True,76561198083868824,http://steamcommunity.com/profiles/76561198083868824,2015-03-18,1,2012
730,0 of 1 people (0%) found this review helpful,True,JookzTheGookz,http://steamcommunity.com/id/JookzTheGookz,Formato inválido,1,2012
730,3 of 3 people (100%) found this review helpful,True,Kartoffel_,http://steamcommunity.com/id/Kartoffel_,2014-06-21,2,2012
730,1 of 1 people (100%) found this review helpful,True,machine2341,http://steamcommunity.com/id/machine2341,2014-01-17,1,2012
730,No ratings yet,True,76561198084977058,http://steamcommunity.com/profiles/76561198084977058,2013-12-20,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198085029961,http://steamcommunity.com/profiles/76561198085029961,2014-07-30,1,2012
730,2 of 2 people (100%) found this review helpful,True,kooldoodhere,http://steamcommunity.com/id/kooldoodhere,Formato inválido,1,2012
730,No ratings yet,False,76561198085183415,http://steamcommunity.com/profiles/76561198085183415,2015-12-23,1,2012
730,0 of 1 people (0%) found this review helpful,True,LocusTT,http://steamcommunity.com/id/LocusTT,2015-06-29,2,2012
730,0 of 1 people (0%) found this review helpful,True,Fantomight,http://steamcommunity.com/id/Fantomight,2014-10-31,2,2012
730,No ratings yet,True,76561198085319787,http://steamcommunity.com/profiles/76561198085319787,2015-03-14,1,2012
730,No ratings yet,False,76561198085321660,http://steamcommunity.com/profiles/76561198085321660,2014-06-29,1,2012
730,24 of 32 people (75%) found this review helpful,True,jefftequilla,http://steamcommunity.com/id/jefftequilla,2014-12-17,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198085522813,http://steamcommunity.com/profiles/76561198085522813,2015-09-28,1,2012
730,No ratings yet,True,smity34,http://steamcommunity.com/id/smity34,2014-08-03,2,2012
730,3 of 4 people (75%) found this review helpful,False,exellexe,http://steamcommunity.com/id/exellexe,2015-07-01,1,2012
730,No ratings yet,True,Lancelotxoxo,http://steamcommunity.com/id/Lancelotxoxo,2015-05-18,1,2012
730,1 of 1 people (100%) found this review helpful,True,Kazutoisherem8,http://steamcommunity.com/id/Kazutoisherem8,2013-11-28,2,2012
730,No ratings yet,True,swag_monster123,http://steamcommunity.com/id/swag_monster123,2015-08-02,1,2012
730,No ratings yet,True,myidua,http://steamcommunity.com/id/myidua,Formato inválido,1,2012
730,2 of 2 people (100%) found this review helpful,True,76561198086933353,http://steamcommunity.com/profiles/76561198086933353,2015-12-22,1,2012
730,3 of 4 people (75%) found this review helpful,True,ninjagato,http://steamcommunity.com/id/ninjagato,2014-07-07,1,2012
730,No ratings yet,True,ar7un,http://steamcommunity.com/id/ar7un,2015-11-09,2,2012
730,1 of 1 people (100%) found this review helpful,True,Sarahisthecooolest,http://steamcommunity.com/id/Sarahisthecooolest,2014-09-09,1,2012
730,No ratings yet,True,zerovelocitylp,http://steamcommunity.com/id/zerovelocitylp,Formato inválido,1,2012
730,1 of 1 people (100%) found this review helpful,True,TheDracoMC,http://steamcommunity.com/id/TheDracoMC,2014-10-16,1,2012
730,2 of 2 people (100%) found this review helpful,True,76561198087816498,http://steamcommunity.com/profiles/76561198087816498,2014-09-03,2,2012
730,2 of 2 people (100%) found this review helpful,True,Lembladez,http://steamcommunity.com/id/Lembladez,2014-12-12,2,2012
730,No ratings yet,True,anuke,http://steamcommunity.com/id/anuke,2015-03-31,2,2012
730,No ratings yet,True,76561198088216646,http://steamcommunity.com/profiles/76561198088216646,2014-10-02,1,2012
730,1 of 1 people (100%) found this review helpful,True,CSISAWSOME,http://steamcommunity.com/id/CSISAWSOME,2014-08-08,2,2012
730,1 of 2 people (50%) found this review helpful,True,lolsnipertroll45,http://steamcommunity.com/id/lolsnipertroll45,2014-04-11,2,2012
730,2 of 3 people (67%) found this review helpful,True,RopeyPotato,http://steamcommunity.com/id/RopeyPotato,2014-03-17,1,2012
730,1 of 1 people (100%) found this review helpful,True,MARINEMCQUEEN,http://steamcommunity.com/id/MARINEMCQUEEN,2014-03-21,2,2012
730,No ratings yet,True,76561198088720737,http://steamcommunity.com/profiles/76561198088720737,2015-12-05,0,2012
730,No ratings yet,True,76561198088802805,http://steamcommunity.com/profiles/76561198088802805,2014-03-13,2,2012
730,1 of 1 people (100%) found this review helpful,True,iPlayJson,http://steamcommunity.com/id/iPlayJson,2015-04-30,1,2012
730,No ratings yet,True,76561198089026473,http://steamcommunity.com/profiles/76561198089026473,2015-07-11,1,2012
730,No ratings yet,True,76561198089354029,http://steamcommunity.com/profiles/76561198089354029,2015-07-24,2,2012
730,1 of 1 people (100%) found this review helpful,True,shewdew69,http://steamcommunity.com/id/shewdew69,2015-05-30,2,2012
730,No ratings yet,True,zvanik,http://steamcommunity.com/id/zvanik,Formato inválido,1,2012
730,5 of 7 people (71%) found this review helpful,True,76561198089915927,http://steamcommunity.com/profiles/76561198089915927,2014-12-20,1,2012
730,No ratings yet,True,76561198090001818,http://steamcommunity.com/profiles/76561198090001818,2015-05-01,1,2012
730,No ratings yet,True,Ands15,http://steamcommunity.com/id/Ands15,2015-06-27,1,2012
730,0 of 2 people (0%) found this review helpful,False,76561198090204221,http://steamcommunity.com/profiles/76561198090204221,Formato inválido,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198090216265,http://steamcommunity.com/profiles/76561198090216265,2015-07-13,1,2012
730,No ratings yet,True,76561198090236445,http://steamcommunity.com/profiles/76561198090236445,2014-04-09,1,2012
730,No ratings yet,True,76561198090406732,http://steamcommunity.com/profiles/76561198090406732,2014-11-10,0,2012
730,0 of 1 people (0%) found this review helpful,True,L_iS_De_Best,http://steamcommunity.com/id/L_iS_De_Best,2014-04-13,2,2012
730,2 of 2 people (100%) found this review helpful,True,MS005,http://steamcommunity.com/id/MS005,2013-12-28,1,2012
730,0 of 1 people (0%) found this review helpful,True,NeonEcho,http://steamcommunity.com/id/NeonEcho,2014-12-13,1,2012
730,No ratings yet,True,76561198091095932,http://steamcommunity.com/profiles/76561198091095932,2015-10-04,1,2012
730,No ratings yet,True,xUnkaNinjazZz,http://steamcommunity.com/id/xUnkaNinjazZz,2014-08-17,1,2012
730,No ratings yet,True,S0ulHD,http://steamcommunity.com/id/S0ulHD,2015-04-06,2,2012
730,1 of 1 people (100%) found this review helpful,True,dojija,http://steamcommunity.com/id/dojija,2015-10-04,1,2012
730,1 of 1 people (100%) found this review helpful,True,huntervxx,http://steamcommunity.com/id/huntervxx,2015-06-13,1,2012
730,1 of 1 people (100%) found this review helpful,True,haballman,http://steamcommunity.com/id/haballman,2015-01-18,2,2012
730,2 of 2 people (100%) found this review helpful,True,Dada734,http://steamcommunity.com/id/Dada734,2015-06-20,1,2012
730,No ratings yet,True,76561198091852462,http://steamcommunity.com/profiles/76561198091852462,2015-12-27,1,2012
730,3 of 4 people (75%) found this review helpful,True,bendakiller,http://steamcommunity.com/id/bendakiller,2015-05-17,1,2012
730,No ratings yet,True,76561198092545243,http://steamcommunity.com/profiles/76561198092545243,2014-07-04,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198092564032,http://steamcommunity.com/profiles/76561198092564032,2014-10-12,1,2012
730,1 of 1 people (100%) found this review helpful,True,FURYDICE12,http://steamcommunity.com/id/FURYDICE12,2015-06-20,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198093250521,http://steamcommunity.com/profiles/76561198093250521,2014-06-28,0,2012
730,No ratings yet,True,DSPITERI,http://steamcommunity.com/id/DSPITERI,2014-08-16,2,2012
730,2 of 2 people (100%) found this review helpful,True,76561198093284207,http://steamcommunity.com/profiles/76561198093284207,2015-08-14,2,2012
730,1 of 1 people (100%) found this review helpful,True,KardphantomOrigin,http://steamcommunity.com/id/KardphantomOrigin,Formato inválido,1,2012
730,No ratings yet,True,76561198093736412,http://steamcommunity.com/profiles/76561198093736412,2015-05-21,1,2012
730,1 of 1 people (100%) found this review helpful,True,30102002,http://steamcommunity.com/id/30102002,2014-05-23,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198094368675,http://steamcommunity.com/profiles/76561198094368675,2015-04-07,2,2012
730,2 of 3 people (67%) found this review helpful,True,BEKAST,http://steamcommunity.com/id/BEKAST,2015-09-25,2,2012
730,No ratings yet,True,76561198094780836,http://steamcommunity.com/profiles/76561198094780836,2015-01-10,1,2012
730,2 of 2 people (100%) found this review helpful,True,lowkeytryhard,http://steamcommunity.com/id/lowkeytryhard,2015-02-07,2,2012
730,No ratings yet,True,76561198095096914,http://steamcommunity.com/profiles/76561198095096914,Formato inválido,1,2012
730,2 of 3 people (67%) found this review helpful,True,76561198095656344,http://steamcommunity.com/profiles/76561198095656344,2015-08-02,0,2012
730,1 of 2 people (50%) found this review helpful,True,nomoredupes,http://steamcommunity.com/id/nomoredupes,Formato inválido,2,2012
730,0 of 1 people (0%) found this review helpful,False,InspyrBOI,http://steamcommunity.com/id/InspyrBOI,Formato inválido,1,2012
730,No ratings yet,True,Salvotore,http://steamcommunity.com/id/Salvotore,2015-01-12,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198095947504,http://steamcommunity.com/profiles/76561198095947504,2014-08-02,1,2012
730,No ratings yet,True,76561198096025044,http://steamcommunity.com/profiles/76561198096025044,2015-10-13,1,2012
730,No ratings yet,True,xadversary,http://steamcommunity.com/id/xadversary,2015-01-15,2,2012
730,1 of 1 people (100%) found this review helpful,True,jtrigueros03ohyeah,http://steamcommunity.com/id/jtrigueros03ohyeah,2015-11-04,2,2012
730,No ratings yet,True,76561198096458693,http://steamcommunity.com/profiles/76561198096458693,2014-09-29,1,2012
730,No ratings yet,True,76561198096565807,http://steamcommunity.com/profiles/76561198096565807,2014-07-14,1,2012
730,No ratings yet,True,51041,http://steamcommunity.com/id/51041,2013-12-07,2,2012
730,1 of 1 people (100%) found this review helpful,True,kawaiigrillcutielover,http://steamcommunity.com/id/kawaiigrillcutielover,2015-06-06,1,2012
730,4 of 4 people (100%) found this review helpful,True,Jersssh,http://steamcommunity.com/id/Jersssh,2015-01-05,1,2012
730,0 of 1 people (0%) found this review helpful,True,REPTILIAN-BROTHERHOOD,http://steamcommunity.com/id/REPTILIAN-BROTHERHOOD,2015-09-10,2,2012
730,No ratings yet,True,76561198097736628,http://steamcommunity.com/profiles/76561198097736628,2015-09-11,2,2012
730,2 of 2 people (100%) found this review helpful,True,death-comes,http://steamcommunity.com/id/death-comes,2015-08-17,1,2012
730,No ratings yet,True,mememmeems,http://steamcommunity.com/id/mememmeems,2015-10-23,2,2012
730,2 of 2 people (100%) found this review helpful,True,76561198097925653,http://steamcommunity.com/profiles/76561198097925653,2014-06-10,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198098152088,http://steamcommunity.com/profiles/76561198098152088,2014-03-24,1,2012
730,9 of 14 people (64%) found this review helpful,False,76561198098273392,http://steamcommunity.com/profiles/76561198098273392,2015-01-08,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198098456831,http://steamcommunity.com/profiles/76561198098456831,2013-12-17,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198098681152,http://steamcommunity.com/profiles/76561198098681152,2014-06-19,1,2012
730,No ratings yet,True,laampz,http://steamcommunity.com/id/laampz,2015-03-10,1,2012
730,0 of 1 people (0%) found this review helpful,True,174gamecuman700kngkakak,http://steamcommunity.com/id/174gamecuman700kngkakak,2014-10-31,2,2012
730,0 of 1 people (0%) found this review helpful,True,jaytsunofficial,http://steamcommunity.com/id/jaytsunofficial,Formato inválido,1,2012
730,No ratings yet,True,76561198100359331,http://steamcommunity.com/profiles/76561198100359331,2013-12-14,1,2012
730,2 of 2 people (100%) found this review helpful,True,76561198100726428,http://steamcommunity.com/profiles/76561198100726428,2015-07-06,1,2012
730,1 of 2 people (50%) found this review helpful,True,76561198101303629,http://steamcommunity.com/profiles/76561198101303629,2014-09-07,1,2012
730,No ratings yet,True,76561198101854307,http://steamcommunity.com/profiles/76561198101854307,2015-01-19,1,2012
730,No ratings yet,True,victorphan2002,http://steamcommunity.com/id/victorphan2002,Formato inválido,1,2012
730,No ratings yet,True,76561198103210517,http://steamcommunity.com/profiles/76561198103210517,2015-10-31,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198103845573,http://steamcommunity.com/profiles/76561198103845573,2015-05-18,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198104379099,http://steamcommunity.com/profiles/76561198104379099,2014-04-16,1,2012
730,No ratings yet,True,bigluan,http://steamcommunity.com/id/bigluan,2015-06-24,0,2012
730,No ratings yet,True,Breakercsyoyo,http://steamcommunity.com/id/Breakercsyoyo,2014-09-08,1,2012
730,1 of 1 people (100%) found this review helpful,True,gme13,http://steamcommunity.com/id/gme13,2015-02-07,1,2012
730,1 of 2 people (50%) found this review helpful,True,76561198106224673,http://steamcommunity.com/profiles/76561198106224673,2014-05-10,2,2012
730,2 of 2 people (100%) found this review helpful,True,MutantSloth,http://steamcommunity.com/id/MutantSloth,2014-01-20,1,2012
730,No ratings yet,True,76561198106631285,http://steamcommunity.com/profiles/76561198106631285,2014-06-04,1,2012
730,2 of 2 people (100%) found this review helpful,True,76561198106982330,http://steamcommunity.com/profiles/76561198106982330,2014-07-15,1,2012
730,No ratings yet,True,thisishung,http://steamcommunity.com/id/thisishung,Formato inválido,1,2012
730,No ratings yet,True,fazepinguisbestpingu,http://steamcommunity.com/id/fazepinguisbestpingu,Formato inválido,1,2012
730,1 of 1 people (100%) found this review helpful,True,Stardell,http://steamcommunity.com/id/Stardell,2014-02-21,2,2012
730,6 of 6 people (100%) found this review helpful,True,_DiDz_,http://steamcommunity.com/id/_DiDz_,2015-05-26,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198110641987,http://steamcommunity.com/profiles/76561198110641987,2015-10-26,2,2012
730,2 of 3 people (67%) found this review helpful,True,76561198114554166,http://steamcommunity.com/profiles/76561198114554166,2015-08-31,1,2012
730,9 of 11 people (82%) found this review helpful,True,DannySummer666,http://steamcommunity.com/id/DannySummer666,2015-01-21,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198115204337,http://steamcommunity.com/profiles/76561198115204337,2015-01-19,1,2012
730,0 of 1 people (0%) found this review helpful,True,76561198116277643,http://steamcommunity.com/profiles/76561198116277643,2015-01-24,1,2012
730,2 of 4 people (50%) found this review helpful,True,SingerTechnology,http://steamcommunity.com/id/SingerTechnology,2014-07-26,2,2012
730,2 of 3 people (67%) found this review helpful,True,76561198117754069,http://steamcommunity.com/profiles/76561198117754069,2015-04-22,1,2012
730,No ratings yet,False,76561198118926584,http://steamcommunity.com/profiles/76561198118926584,2014-05-19,2,2012
730,1 of 1 people (100%) found this review helpful,True,Ethanxxxx1,http://steamcommunity.com/id/Ethanxxxx1,2014-12-25,1,2012
730,No ratings yet,True,district12,http://steamcommunity.com/id/district12,Formato inválido,2,2012
730,No ratings yet,True,76561198119070365,http://steamcommunity.com/profiles/76561198119070365,2014-12-29,1,2012
730,0 of 1 people (0%) found this review helpful,True,babyllama,http://steamcommunity.com/id/babyllama,2014-08-10,1,2012
730,No ratings yet,False,76561198119779640,http://steamcommunity.com/profiles/76561198119779640,2015-10-23,1,2012
730,No ratings yet,True,76561198119882936,http://steamcommunity.com/profiles/76561198119882936,2014-02-07,2,2012
730,No ratings yet,True,Thegamer8342,http://steamcommunity.com/id/Thegamer8342,Formato inválido,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198121793592,http://steamcommunity.com/profiles/76561198121793592,Formato inválido,1,2012
730,No ratings yet,True,76561198121940435,http://steamcommunity.com/profiles/76561198121940435,Formato inválido,2,2012
730,No ratings yet,True,76561198122795761,http://steamcommunity.com/profiles/76561198122795761,2015-12-22,0,2012
730,No ratings yet,True,pengwig,http://steamcommunity.com/id/pengwig,2014-09-13,1,2012
730,No ratings yet,True,aussiefella993,http://steamcommunity.com/id/aussiefella993,2015-09-23,0,2012
730,2 of 2 people (100%) found this review helpful,True,Corzio,http://steamcommunity.com/id/Corzio,2014-06-23,1,2012
730,1 of 1 people (100%) found this review helpful,True,mrdexybru,http://steamcommunity.com/id/mrdexybru,2015-04-03,1,2012
730,2 of 2 people (100%) found this review helpful,True,ActuallySevans,http://steamcommunity.com/id/ActuallySevans,2015-07-05,2,2012
730,No ratings yet,True,76561198125700474,http://steamcommunity.com/profiles/76561198125700474,Formato inválido,2,2012
730,No ratings yet,True,ZZZZZzzzzzSLP,http://steamcommunity.com/id/ZZZZZzzzzzSLP,2015-03-02,1,2012
730,1 of 1 people (100%) found this review helpful,True,TheOfficialMickey,http://steamcommunity.com/id/TheOfficialMickey,2015-03-09,1,2012
730,No ratings yet,True,swayyyhd,http://steamcommunity.com/id/swayyyhd,2014-10-01,0,2012
730,1 of 1 people (100%) found this review helpful,True,EchoXSilence,http://steamcommunity.com/id/EchoXSilence,2014-06-08,1,2012
730,1 of 3 people (33%) found this review helpful,True,chicka123,http://steamcommunity.com/id/chicka123,2015-03-29,2,2012
730,No ratings yet,True,76561198130267535,http://steamcommunity.com/profiles/76561198130267535,2015-12-12,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198130874522,http://steamcommunity.com/profiles/76561198130874522,2015-12-24,1,2012
730,3 of 3 people (100%) found this review helpful,True,hayda123,http://steamcommunity.com/id/hayda123,2015-02-01,1,2012
730,3 of 3 people (100%) found this review helpful,True,hfeygugbuhg,http://steamcommunity.com/id/hfeygugbuhg,2014-08-10,1,2012
730,1 of 1 people (100%) found this review helpful,True,nz_killahz,http://steamcommunity.com/id/nz_killahz,2014-06-30,1,2012
730,No ratings yet,True,VegetaSenpai,http://steamcommunity.com/id/VegetaSenpai,2015-03-04,1,2012
730,1 of 1 people (100%) found this review helpful,True,netcodebio,http://steamcommunity.com/id/netcodebio,2015-01-29,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198137010978,http://steamcommunity.com/profiles/76561198137010978,2015-03-13,2,2012
730,0 of 1 people (0%) found this review helpful,True,76561198137164994,http://steamcommunity.com/profiles/76561198137164994,2015-06-12,1,2012
730,No ratings yet,True,The_Lorangatang,http://steamcommunity.com/id/The_Lorangatang,2015-03-06,2,2012
730,2 of 2 people (100%) found this review helpful,True,320RustPro,http://steamcommunity.com/id/320RustPro,2014-06-16,0,2012
730,No ratings yet,True,76561198139687835,http://steamcommunity.com/profiles/76561198139687835,2014-06-19,2,2012
730,1 of 1 people (100%) found this review helpful,True,76561198141694307,http://steamcommunity.com/profiles/76561198141694307,2014-07-08,2,2012
730,No ratings yet,True,76561198141889949,http://steamcommunity.com/profiles/76561198141889949,2014-07-16,1,2012
730,No ratings yet,True,asjunnn,http://steamcommunity.com/id/asjunnn,2014-08-07,1,2012
730,1 of 1 people (100%) found this review helpful,True,hicancerbaws,http://steamcommunity.com/id/hicancerbaws,2014-07-30,2,2012
730,No ratings yet,True,cantreportmelickmyass,http://steamcommunity.com/id/cantreportmelickmyass,Formato inválido,1,2012
730,0 of 1 people (0%) found this review helpful,True,L_DiCaprio,http://steamcommunity.com/id/L_DiCaprio,2014-08-19,2,2012
730,No ratings yet,True,AdrianC88,http://steamcommunity.com/id/AdrianC88,2014-12-17,2,2012
730,No ratings yet,True,76561198147204783,http://steamcommunity.com/profiles/76561198147204783,2014-09-24,2,2012
730,1 of 1 people (100%) found this review helpful,True,mizi,http://steamcommunity.com/id/mizi,2014-08-07,1,2012
730,1 of 1 people (100%) found this review helpful,True,Jmanza420,http://steamcommunity.com/id/Jmanza420,2014-10-03,1,2012
730,1 of 1 people (100%) found this review helpful,True,SomeRandomNewAccount,http://steamcommunity.com/id/SomeRandomNewAccount,2014-09-06,1,2012
730,No ratings yet,True,Tredders6635,http://steamcommunity.com/id/Tredders6635,2015-02-27,2,2012
730,No ratings yet,True,cozzabro,http://steamcommunity.com/id/cozzabro,2015-06-02,0,2012
730,No ratings yet,True,calello88,http://steamcommunity.com/id/calello88,2015-11-16,1,2012
730,0 of 2 people (0%) found this review helpful,True,76561198149544451,http://steamcommunity.com/profiles/76561198149544451,Formato inválido,2,2012
730,0 of 1 people (0%) found this review helpful,True,cslng1111111,http://steamcommunity.com/id/cslng1111111,2014-08-13,1,2012
730,1 of 1 people (100%) found this review helpful,True,officialAlex3y,http://steamcommunity.com/id/officialAlex3y,2014-12-11,2,2012
730,No ratings yet,True,ivanyao88,http://steamcommunity.com/id/ivanyao88,2014-09-20,1,2012
730,0 of 1 people (0%) found this review helpful,True,123123123131231231,http://steamcommunity.com/id/123123123131231231,2014-09-13,1,2012
730,No ratings yet,True,mlgbongsquad,http://steamcommunity.com/id/mlgbongsquad,2014-12-25,2,2012
730,3 of 6 people (50%) found this review helpful,True,NamerGamer69,http://steamcommunity.com/id/NamerGamer69,2014-09-13,1,2012
730,3 of 3 people (100%) found this review helpful,True,BabyLeviathan,http://steamcommunity.com/id/BabyLeviathan,2015-06-12,2,2012
730,2 of 2 people (100%) found this review helpful,True,Jess111,http://steamcommunity.com/id/Jess111,2014-12-01,1,2012
730,2 of 3 people (67%) found this review helpful,True,76561198155410391,http://steamcommunity.com/profiles/76561198155410391,2015-05-15,1,2012
730,No ratings yet,True,NEYMRJR,http://steamcommunity.com/id/NEYMRJR,2015-01-31,1,2012
730,1 of 1 people (100%) found this review helpful,True,Azzaaaa,http://steamcommunity.com/id/Azzaaaa,2014-10-25,1,2012
730,No ratings yet,True,saSZapauer,http://steamcommunity.com/id/saSZapauer,2014-10-13,1,2012
730,0 of 2 people (0%) found this review helpful,True,TheRealBangz,http://steamcommunity.com/id/TheRealBangz,2015-09-29,2,2012
730,2 of 3 people (67%) found this review helpful,True,ButNae,http://steamcommunity.com/id/ButNae,2015-06-06,2,2012
730,No ratings yet,True,76561198161415002,http://steamcommunity.com/profiles/76561198161415002,2015-01-16,0,2012
730,2 of 2 people (100%) found this review helpful,True,76561198163760109,http://steamcommunity.com/profiles/76561198163760109,2015-12-27,0,2012
730,No ratings yet,True,76561198165466207,http://steamcommunity.com/profiles/76561198165466207,Formato inválido,0,2012
730,1 of 1 people (100%) found this review helpful,False,Slicorice,http://steamcommunity.com/id/Slicorice,2015-11-05,2,2012
730,No ratings yet,True,76561198166061333,http://steamcommunity.com/profiles/76561198166061333,2015-03-02,2,2012
730,No ratings yet,False,76561198166303039,http://steamcommunity.com/profiles/76561198166303039,2015-07-26,2,2012
730,1 of 3 people (33%) found this review helpful,True,dontneedtoknow,http://steamcommunity.com/id/dontneedtoknow,2015-08-15,1,2012
730,No ratings yet,True,Freakazoidz,http://steamcommunity.com/id/Freakazoidz,2014-12-05,1,2012
730,1 of 1 people (100%) found this review helpful,True,Spreii,http://steamcommunity.com/id/Spreii,2015-06-13,1,2012
730,No ratings yet,True,gavvv,http://steamcommunity.com/id/gavvv,2015-07-24,1,2012
730,4 of 5 people (80%) found this review helpful,True,imakeclocks,http://steamcommunity.com/id/imakeclocks,2014-12-29,1,2012
730,No ratings yet,True,Section_279,http://steamcommunity.com/id/Section_279,Formato inválido,1,2012
730,No ratings yet,True,76561198170661539,http://steamcommunity.com/profiles/76561198170661539,Formato inválido,1,2012
730,No ratings yet,True,76561198174605218,http://steamcommunity.com/profiles/76561198174605218,2015-01-21,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198177168627,http://steamcommunity.com/profiles/76561198177168627,2015-07-13,1,2012
730,No ratings yet,True,Bradz,http://steamcommunity.com/id/Bradz,2015-03-10,2,2012
730,No ratings yet,True,HughMyFriend,http://steamcommunity.com/id/HughMyFriend,2015-02-09,2,2012
730,No ratings yet,True,DuckM80,http://steamcommunity.com/id/DuckM80,2015-08-25,1,2012
730,1 of 1 people (100%) found this review helpful,True,wosie009,http://steamcommunity.com/id/wosie009,2015-04-18,1,2012
730,1 of 1 people (100%) found this review helpful,True,Fezi,http://steamcommunity.com/id/Fezi,2015-10-18,2,2012
730,No ratings yet,True,StrangeOfficial,http://steamcommunity.com/id/StrangeOfficial,Formato inválido,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198185106509,http://steamcommunity.com/profiles/76561198185106509,2015-12-29,2,2012
730,0 of 1 people (0%) found this review helpful,True,cyvoxfromyoutube,http://steamcommunity.com/id/cyvoxfromyoutube,2015-03-29,1,2012
730,No ratings yet,True,jazzecks,http://steamcommunity.com/id/jazzecks,2015-05-27,2,2012
730,0 of 1 people (0%) found this review helpful,True,76561198187081679,http://steamcommunity.com/profiles/76561198187081679,2015-06-17,1,2012
730,No ratings yet,True,76561198189432654,http://steamcommunity.com/profiles/76561198189432654,2015-08-14,2,2012
730,1 of 1 people (100%) found this review helpful,True,lachwe,http://steamcommunity.com/id/lachwe,2015-04-25,1,2012
730,0 of 1 people (0%) found this review helpful,True,Salttyy,http://steamcommunity.com/id/Salttyy,2015-08-03,1,2012
730,No ratings yet,True,76561198194200105,http://steamcommunity.com/profiles/76561198194200105,2015-07-24,1,2012
730,1 of 1 people (100%) found this review helpful,True,76561198196131562,http://steamcommunity.com/profiles/76561198196131562,Formato inválido,2,2012
730,No ratings yet,True,alphahostage,http://steamcommunity.com/id/alphahostage,2015-11-05,1,2012
730,1 of 3 people (33%) found this review helpful,True,F4ND4NGL3DXD,http://steamcommunity.com/id/F4ND4NGL3DXD,2015-10-07,1,2012
